Repeat,VAR2,Point,SMU1 Voltage,SMU1 Current,SMU1 Time
1,1,801,2.50160E+000,4.00000E-012,30.44459E+000
1,1,802,2.50470E+000,-515.00000E-012,30.48806E+000
1,1,803,2.50780E+000,-1.82800E-009,30.53009E+000
1,1,804,2.51090E+000,-548.00000E-012,30.60804E+000
1,1,805,2.51410E+000,-464.00000E-012,30.65219E+000
1,1,806,2.51720E+000,277.00000E-012,30.67606E+000
1,1,807,2.52030E+000,-536.00000E-012,30.72037E+000
1,1,808,2.52350E+000,1.13000E-009,30.76209E+000
1,1,809,2.52659E+000,45.00000E-012,30.78596E+000
1,1,810,2.52970E+000,-1.28900E-009,30.82874E+000
1,1,811,2.53280E+000,-1.71400E-009,30.87121E+000
1,1,812,2.53600E+000,-305.00000E-012,30.89505E+000
1,1,813,2.53910E+000,-931.00000E-012,30.91892E+000
1,1,814,2.54220E+000,952.00000E-012,30.96168E+000
1,1,815,2.54530E+000,116.00000E-012,30.98570E+000
1,1,816,2.54850E+000,-483.00000E-012,31.02813E+000
1,1,817,2.55160E+000,-2.09900E-009,31.07036E+000
1,1,818,2.55470E+000,-397.00000E-012,31.13179E+000
1,1,819,2.55780E+000,-778.00000E-012,31.15567E+000
1,1,820,2.56100E+000,439.00000E-012,31.19967E+000
1,1,821,2.56410E+000,-223.00000E-012,31.24146E+000
1,1,822,2.56720E+000,46.00000E-012,31.26532E+000
1,1,823,2.57040E+000,-663.00000E-012,31.30864E+000
1,1,824,2.57350E+000,-2.08000E-009,31.35098E+000
1,1,825,2.57660E+000,-471.00000E-012,31.39251E+000
1,1,826,2.57970E+000,-489.00000E-012,31.41636E+000
1,1,827,2.58290E+000,340.00000E-012,31.46074E+000
1,1,828,2.58600E+000,77.00000E-012,31.48462E+000
1,1,829,2.58910E+000,-665.00000E-012,31.52832E+000
1,1,830,2.59220E+000,-2.03100E-009,31.57042E+000
1,1,831,2.59540E+000,-419.00000E-012,31.61221E+000
1,1,832,2.59850E+000,481.00000E-012,31.63923E+000
1,1,833,2.60160E+000,1.03600E-009,31.68146E+000
1,1,834,2.60480E+000,116.00000E-012,31.70533E+000
1,1,835,2.60790E+000,-461.00000E-012,31.74830E+000
1,1,836,2.61100E+000,-1.83500E-009,31.79029E+000
1,1,837,2.61410E+000,-507.00000E-012,31.83206E+000
1,1,838,2.61730E+000,-214.00000E-012,31.85593E+000
1,1,839,2.62040E+000,-207.00000E-012,31.89974E+000
1,1,840,2.62350E+000,-690.00000E-012,31.94125E+000
1,1,841,2.62660E+000,153.00000E-012,31.96511E+000
1,1,842,2.62980E+000,-487.00000E-012,32.00875E+000
1,1,843,2.63290E+000,-2.26900E-009,32.05100E+000
1,1,844,2.63600E+000,-406.00000E-012,32.09252E+000
1,1,845,2.63910E+000,370.00000E-012,32.11640E+000
1,1,846,2.64230E+000,-478.00000E-012,32.17985E+000
1,1,847,2.64540E+000,338.00000E-012,32.22219E+000
1,1,848,2.64850E+000,4.00000E-012,32.24607E+000
1,1,849,2.65170E+000,-616.00000E-012,32.28873E+000
1,1,850,2.65480E+000,-2.28700E-009,32.33088E+000
1,1,851,2.65790E+000,-526.00000E-012,32.37241E+000
1,1,852,2.66100E+000,-680.00000E-012,32.39628E+000
1,1,853,2.66420E+000,-157.00000E-012,32.44064E+000
1,1,854,2.66730E+000,-73.00000E-012,32.48226E+000
1,1,855,2.67040E+000,-11.00000E-012,32.50613E+000
1,1,856,2.67350E+000,-898.00000E-012,32.54874E+000
1,1,857,2.67670E+000,-2.19000E-009,32.59046E+000
1,1,858,2.67980E+000,-355.00000E-012,32.63227E+000
1,1,859,2.68290E+000,168.00000E-012,32.65719E+000
1,1,860,2.68610E+000,41.00000E-012,32.70015E+000
1,1,861,2.68920E+000,-542.00000E-012,32.74863E+000
1,1,862,2.69230E+000,-1.11200E-009,32.79163E+000
1,1,863,2.69540E+000,71.00000E-012,32.81555E+000
1,1,864,2.69860E+000,-39.00000E-012,32.83942E+000
1,1,865,2.70170E+000,156.00000E-012,32.88180E+000
1,1,866,2.70480E+000,135.00000E-012,32.90571E+000
1,1,867,2.70790E+000,-651.00000E-012,32.94863E+000
1,1,868,2.71110E+000,-2.07000E-009,32.99054E+000
1,1,869,2.71420E+000,-471.00000E-012,33.03223E+000
1,1,870,2.71730E+000,-436.00000E-012,33.05688E+000
1,1,871,2.72050E+000,288.00000E-012,33.09999E+000
1,1,872,2.72360E+000,-23.00000E-012,33.14168E+000
1,1,873,2.72670E+000,284.00000E-012,33.16563E+000
1,1,874,2.72980E+000,-678.00000E-012,33.20877E+000
1,1,875,2.73300E+000,-479.00000E-012,33.27249E+000
1,1,876,2.73610E+000,-706.00000E-012,33.29633E+000
1,1,877,2.73920E+000,-352.00000E-012,33.34031E+000
1,1,878,2.74230E+000,688.00000E-012,33.38212E+000
1,1,879,2.74550E+000,10.00000E-012,33.40688E+000
1,1,880,2.74860E+000,-640.00000E-012,33.44877E+000
1,1,881,2.75170E+000,-2.00100E-009,33.49051E+000
1,1,882,2.75480E+000,-971.00000E-012,33.53220E+000
1,1,883,2.75800E+000,838.00000E-012,33.55686E+000
1,1,884,2.76110E+000,442.00000E-012,33.60018E+000
1,1,885,2.76420E+000,505.00000E-012,33.64189E+000
1,1,886,2.76740E+000,142.00000E-012,33.66580E+000
1,1,887,2.77050E+000,-513.00000E-012,33.70922E+000
1,1,888,2.77360E+000,-2.15700E-009,33.75102E+000
1,1,889,2.77670E+000,-628.00000E-012,33.77991E+000
1,1,890,2.77990E+000,-400.00000E-012,33.82186E+000
1,1,891,2.78300E+000,96.00000E-012,33.84580E+000
1,1,892,2.78610E+000,-616.00000E-012,33.88885E+000
1,1,893,2.78920E+000,-1.95700E-009,33.93067E+000
1,1,894,2.79240E+000,-980.00000E-012,33.97228E+000
1,1,895,2.79550E+000,-314.00000E-012,33.99719E+000
1,1,896,2.79860E+000,-1.12800E-009,34.04005E+000
1,1,897,2.80180E+000,89.00000E-012,34.08172E+000
1,1,898,2.80490E+000,189.00000E-012,34.10560E+000
1,1,899,2.80800E+000,-476.00000E-012,34.14937E+000
1,1,900,2.81110E+000,-2.07000E-009,34.19107E+000
1,1,901,2.81430E+000,-625.00000E-012,34.23260E+000
1,1,902,2.81740E+000,-62.00000E-012,34.25646E+000
1,1,903,2.82050E+000,-89.00000E-012,34.32042E+000
1,1,904,2.82360E+000,-514.00000E-012,34.36202E+000
1,1,905,2.82680E+000,265.00000E-012,34.38590E+000
1,1,906,2.82990E+000,-520.00000E-012,34.42968E+000
1,1,907,2.83300E+000,-2.18600E-009,34.47140E+000
1,1,908,2.83610E+000,-902.00000E-012,34.52039E+000
1,1,909,2.83930E+000,295.00000E-012,34.56226E+000
1,1,910,2.84240E+000,116.00000E-012,34.58719E+000
1,1,911,2.84550E+000,-560.00000E-012,34.62902E+000
1,1,912,2.84870E+000,-1.99400E-009,34.67075E+000
1,1,913,2.85180E+000,-347.00000E-012,34.71281E+000
1,1,914,2.85490E+000,-253.00000E-012,34.73739E+000
1,1,915,2.85800E+000,830.00000E-012,34.78030E+000
1,1,916,2.86120E+000,207.00000E-012,34.82188E+000
1,1,917,2.86430E+000,189.00000E-012,34.86720E+000
1,1,918,2.86740E+000,-676.00000E-012,34.90908E+000
1,1,919,2.87050E+000,-1.92300E-009,34.95071E+000
1,1,920,2.87370E+000,-1.77900E-009,34.99232E+000
1,1,921,2.87680E+000,-795.00000E-012,35.01717E+000
1,1,922,2.87990E+000,845.00000E-012,35.06062E+000
1,1,923,2.88310E+000,883.00000E-012,35.10223E+000
1,1,924,2.88620E+000,62.00000E-012,35.12610E+000
1,1,925,2.88930E+000,-561.00000E-012,35.16918E+000
1,1,926,2.89240E+000,-2.23200E-009,35.21171E+000
1,1,927,2.89560E+000,-1.39300E-009,35.26055E+000
1,1,928,2.89870E+000,-487.00000E-012,35.30225E+000
1,1,929,2.90180E+000,216.00000E-012,35.32749E+000
1,1,930,2.90490E+000,-506.00000E-012,35.36925E+000
1,1,931,2.90810E+000,-545.00000E-012,35.43341E+000
1,1,932,2.91120E+000,465.00000E-012,35.45729E+000
1,1,933,2.91430E+000,-133.00000E-012,35.50160E+000
1,1,934,2.91740E+000,150.00000E-012,35.52553E+000
1,1,935,2.92060E+000,-694.00000E-012,35.56934E+000
1,1,936,2.92370E+000,-1.94400E-009,35.61100E+000
1,1,937,2.92680E+000,-955.00000E-012,35.65277E+000
1,1,938,2.93000E+000,-560.00000E-012,35.67766E+000
1,1,939,2.93310E+000,-632.00000E-012,35.72065E+000
1,1,940,2.93620E+000,-28.00000E-012,35.76216E+000
1,1,941,2.93930E+000,149.00000E-012,35.78602E+000
1,1,942,2.94250E+000,-559.00000E-012,35.82942E+000
1,1,943,2.94560E+000,-2.07000E-009,35.87145E+000
1,1,944,2.94870E+000,109.00000E-012,35.94146E+000
1,1,945,2.95180E+000,-541.00000E-012,35.98962E+000
1,1,946,2.95500E+000,-2.07900E-009,36.03143E+000
1,1,947,2.95810E+000,-637.00000E-012,36.07346E+000
1,1,948,2.96120E+000,315.00000E-012,36.09732E+000
1,1,949,2.96440E+000,20.00000E-012,36.14091E+000
1,1,950,2.96750E+000,-562.00000E-012,36.18281E+000
1,1,951,2.97060E+000,66.00000E-012,36.20762E+000
1,1,952,2.97370E+000,-517.00000E-012,36.24942E+000
1,1,953,2.97690E+000,-2.14100E-009,36.29146E+000
1,1,954,2.98000E+000,-546.00000E-012,36.33325E+000
1,1,955,2.98310E+000,59.00000E-012,36.35812E+000
1,1,956,2.98620E+000,-620.00000E-012,36.40096E+000
1,1,957,2.98940E+000,451.00000E-012,36.44248E+000
1,1,958,2.99250E+000,53.00000E-012,36.48844E+000
1,1,959,2.99560E+000,-1.75700E-009,36.53108E+000
1,1,960,2.99870E+000,-1.67000E-009,36.57261E+000
1,1,961,3.00190E+000,191.00000E-012,36.59647E+000
1,1,962,3.00500E+000,-1.83600E-009,36.62035E+000
1,1,963,3.00810E+000,-1.43200E-009,36.66185E+000
1,1,964,3.01130E+000,249.00000E-012,36.70352E+000
1,1,965,3.01440E+000,110.00000E-012,36.72866E+000
1,1,966,3.01750E+000,-1.81000E-009,36.77098E+000
1,1,967,3.02060E+000,-2.13900E-009,36.81252E+000
1,1,968,3.02380E+000,-317.00000E-012,36.83639E+000
1,1,969,3.02690E+000,408.00000E-012,36.86025E+000
1,1,970,3.03000E+000,-836.00000E-012,36.90175E+000
1,1,971,3.03310E+000,-658.00000E-012,36.94341E+000
1,1,972,3.03630E+000,52.00000E-012,36.96867E+000
1,1,973,3.03940E+000,-1.67000E-009,37.01095E+000
1,1,974,3.04250E+000,871.00000E-012,37.03803E+000
1,1,975,3.04570E+000,-834.00000E-012,37.08133E+000
1,1,976,3.04880E+000,935.00000E-012,37.12333E+000
1,1,977,3.05189E+000,103.00000E-012,37.14719E+000
1,1,978,3.05500E+000,-561.00000E-012,37.18974E+000
1,1,979,3.05820E+000,-2.01100E-009,37.23169E+000
1,1,980,3.06130E+000,661.00000E-012,37.28101E+000
1,1,981,3.06440E+000,342.00000E-012,37.32278E+000
1,1,982,3.06750E+000,181.00000E-012,37.34743E+000
1,1,983,3.07070E+000,-598.00000E-012,37.38967E+000
1,1,984,3.07380E+000,-2.13800E-009,37.43176E+000
1,1,985,3.07690E+000,-511.00000E-012,37.47344E+000
1,1,986,3.08010E+000,362.00000E-012,37.49833E+000
1,1,987,3.08320E+000,-1.27000E-009,37.56175E+000
1,1,988,3.08630E+000,359.00000E-012,37.60356E+000
1,1,989,3.08940E+000,90.00000E-012,37.62873E+000
1,1,990,3.09260E+000,-1.65900E-009,37.67080E+000
1,1,991,3.09570E+000,-2.21200E-009,37.71239E+000
1,1,992,3.09880E+000,-565.00000E-012,37.75391E+000
1,1,993,3.10190E+000,129.00000E-012,37.77778E+000
1,1,994,3.10510E+000,311.00000E-012,37.82146E+000
1,1,995,3.10820E+000,513.00000E-012,37.86339E+000
1,1,996,3.11130E+000,-76.00000E-012,37.88727E+000
1,1,997,3.11440E+000,-525.00000E-012,37.92974E+000
1,1,998,3.11760E+000,-2.10500E-009,37.97171E+000
1,1,999,3.12070E+000,-1.23600E-009,38.02124E+000
1,1,1000,3.12380E+000,901.00000E-012,38.06286E+000
1,1,1001,3.12700E+000,171.00000E-012,38.10856E+000
1,1,1002,3.13010E+000,-1.77900E-009,38.15097E+000
1,1,1003,3.13320E+000,-2.14400E-009,38.19248E+000
1,1,1004,3.13630E+000,-374.00000E-012,38.23413E+000
1,1,1005,3.13950E+000,-352.00000E-012,38.25830E+000
1,1,1006,3.14260E+000,-23.00000E-012,38.30137E+000
1,1,1007,3.14570E+000,157.00000E-012,38.34298E+000
1,1,1008,3.14880E+000,238.00000E-012,38.36682E+000
1,1,1009,3.15200E+000,-613.00000E-012,38.40998E+000
1,1,1010,3.15510E+000,-1.94000E-009,38.45168E+000
1,1,1011,3.15820E+000,-55.00000E-012,38.50126E+000
1,1,1012,3.16140E+000,627.00000E-012,38.54288E+000
1,1,1013,3.16450E+000,211.00000E-012,38.56773E+000
1,1,1014,3.16760E+000,-427.00000E-012,38.60984E+000
1,1,1015,3.17070E+000,-885.00000E-012,38.67345E+000
1,1,1016,3.17390E+000,332.00000E-012,38.69732E+000
1,1,1017,3.17700E+000,-548.00000E-012,38.74145E+000
1,1,1018,3.18010E+000,-573.00000E-012,38.78338E+000
1,1,1019,3.18320E+000,-38.00000E-012,38.80841E+000
1,1,1020,3.18640E+000,-1.39800E-009,38.85071E+000
1,1,1021,3.18950E+000,-2.12300E-009,38.89224E+000
1,1,1022,3.19260E+000,-494.00000E-012,38.93401E+000
1,1,1023,3.19570E+000,735.00000E-012,38.95872E+000
1,1,1024,3.19890E+000,1.07300E-009,39.00156E+000
1,1,1025,3.20200E+000,153.00000E-012,39.04309E+000
1,1,1026,3.20510E+000,94.00000E-012,39.06697E+000
1,1,1027,3.20830E+000,-650.00000E-012,39.11007E+000
1,1,1028,3.21140E+000,-1.96100E-009,39.15168E+000
1,1,1029,3.21450E+000,-446.00000E-012,39.19439E+000
1,1,1030,3.21760E+000,-233.00000E-012,39.24134E+000
1,1,1031,3.22080E+000,-737.00000E-012,39.28312E+000
1,1,1032,3.22390E+000,177.00000E-012,39.30780E+000
1,1,1033,3.22700E+000,-486.00000E-012,39.34997E+000
1,1,1034,3.23010E+000,-2.03800E-009,39.39197E+000
1,1,1035,3.23330E+000,-547.00000E-012,39.43382E+000
1,1,1036,3.23640E+000,273.00000E-012,39.45871E+000
1,1,1037,3.23950E+000,-191.00000E-012,39.50158E+000
1,1,1038,3.24270E+000,634.00000E-012,39.54310E+000
1,1,1039,3.24580E+000,74.00000E-012,39.56696E+000
1,1,1040,3.24890E+000,-1.60000E-009,39.61104E+000
1,1,1041,3.25200E+000,-2.18700E-009,39.65272E+000
1,1,1042,3.25520E+000,-472.00000E-012,39.69432E+000
1,1,1043,3.25830E+000,-203.00000E-012,39.71819E+000
1,1,1044,3.26140E+000,92.00000E-012,39.74913E+000
1,1,1045,3.26450E+000,-1.59900E-009,39.79104E+000
1,1,1046,3.26770E+000,-2.19400E-009,39.83255E+000
1,1,1047,3.27080E+000,-442.00000E-012,39.87417E+000
1,1,1048,3.27390E+000,545.00000E-012,39.89864E+000
1,1,1049,3.27700E+000,-639.00000E-012,39.94168E+000
1,1,1050,3.28020E+000,-474.00000E-012,39.98318E+000
1,1,1051,3.28330E+000,216.00000E-012,40.00715E+000
1,1,1052,3.28640E+000,-1.49600E-009,40.05116E+000
1,1,1053,3.28960E+000,-1.38300E-009,40.09329E+000
1,1,1054,3.29270E+000,288.00000E-012,40.11718E+000
1,1,1055,3.29580E+000,-63.00000E-012,40.16167E+000
1,1,1056,3.29890E+000,-59.00000E-012,40.20340E+000
1,1,1057,3.30210E+000,237.00000E-012,40.22835E+000
1,1,1058,3.30520E+000,-2.18800E-009,40.29240E+000
1,1,1059,3.30830E+000,-600.00000E-012,40.33401E+000
1,1,1060,3.31140E+000,504.00000E-012,40.35792E+000
1,1,1061,3.31460E+000,844.00000E-012,40.40163E+000
1,1,1062,3.31770E+000,8.00000E-012,40.44349E+000
1,1,1063,3.32080E+000,106.00000E-012,40.46867E+000
1,1,1064,3.32400E+000,-1.36300E-009,40.51083E+000
1,1,1065,3.32710E+000,-2.24600E-009,40.55236E+000
1,1,1066,3.33020E+000,-631.00000E-012,40.59421E+000
1,1,1067,3.33330E+000,-880.00000E-012,40.61831E+000
1,1,1068,3.33650E+000,-1.69100E-009,40.66156E+000
1,1,1069,3.33960E+000,-863.00000E-012,40.70309E+000
1,1,1070,3.34270E+000,86.00000E-012,40.72706E+000
1,1,1071,3.34580E+000,-1.78500E-009,40.77162E+000
1,1,1072,3.34900E+000,734.00000E-012,40.79973E+000
1,1,1073,3.35210E+000,-526.00000E-012,40.84179E+000
1,1,1074,3.35520E+000,610.00000E-012,40.88332E+000
1,1,1075,3.35830E+000,166.00000E-012,40.90719E+000
1,1,1076,3.36150E+000,-1.55100E-009,40.95142E+000
1,1,1077,3.36460E+000,-1.89700E-009,40.99383E+000
1,1,1078,3.36770E+000,-52.00000E-012,41.01774E+000
1,1,1079,3.37090E+000,-53.00000E-012,41.06215E+000
1,1,1080,3.37400E+000,-496.00000E-012,41.11029E+000
1,1,1081,3.37710E+000,-1.95700E-009,41.15199E+000
1,1,1082,3.38020E+000,387.00000E-012,41.20186E+000
1,1,1083,3.38340E+000,-139.00000E-012,41.24366E+000
1,1,1084,3.38650E+000,133.00000E-012,41.26875E+000
1,1,1085,3.38960E+000,-547.00000E-012,41.33033E+000
1,1,1086,3.39270E+000,-1.50900E-009,41.37444E+000
1,1,1087,3.39590E+000,144.00000E-012,41.39831E+000
1,1,1088,3.39900E+000,242.00000E-012,41.44210E+000
1,1,1089,3.40210E+000,-269.00000E-012,41.48469E+000
1,1,1090,3.40530E+000,142.00000E-012,41.50858E+000
1,1,1091,3.40840E+000,-437.00000E-012,41.55035E+000
1,1,1092,3.41150E+000,-1.93300E-009,41.59219E+000
1,1,1093,3.41460E+000,-641.00000E-012,41.64176E+000
1,1,1094,3.41780E+000,-961.00000E-012,41.68462E+000
1,1,1095,3.42090E+000,5.00000E-012,41.70848E+000
1,1,1096,3.42400E+000,-894.00000E-012,41.75072E+000
1,1,1097,3.42710E+000,-2.20500E-009,41.79280E+000
1,1,1098,3.43030E+000,-259.00000E-012,41.84191E+000
1,1,1099,3.43340E+000,551.00000E-012,41.87958E+000
1,1,1100,3.43650E+000,-1.36300E-009,41.92192E+000
1,1,1101,3.43960E+000,-1.04800E-009,41.96345E+000
1,1,1102,3.44280E+000,83.00000E-012,41.98731E+000
1,1,1103,3.44590E+000,-1.62600E-009,42.03163E+000
1,1,1104,3.44900E+000,-357.00000E-012,42.07428E+000
1,1,1105,3.45220E+000,-16.00000E-012,42.09840E+000
1,1,1106,3.45530E+000,-17.00000E-012,42.14186E+000
1,1,1107,3.45840E+000,-206.00000E-012,42.18350E+000
1,1,1108,3.46150E+000,89.00000E-012,42.20833E+000
1,1,1109,3.46470E+000,-1.14000E-009,42.25098E+000
1,1,1110,3.46780E+000,-2.13200E-009,42.29250E+000
1,1,1111,3.47090E+000,-449.00000E-012,42.33401E+000
1,1,1112,3.47400E+000,177.00000E-012,42.35794E+000
1,1,1113,3.47720E+000,-1.87600E-009,42.42212E+000
1,1,1114,3.48030E+000,-380.00000E-012,42.46373E+000
1,1,1115,3.48340E+000,149.00000E-012,42.48760E+000
1,1,1116,3.48660E+000,-1.47900E-009,42.53138E+000
1,1,1117,3.48970E+000,-426.00000E-012,42.57422E+000
1,1,1118,3.49280E+000,-643.00000E-012,42.59809E+000
1,1,1119,3.49590E+000,-560.00000E-012,42.64214E+000
1,1,1120,3.49910E+000,-431.00000E-012,42.68390E+000
1,1,1121,3.50220E+000,101.00000E-012,42.70867E+000
1,1,1122,3.50530E+000,-1.17000E-009,42.75105E+000
1,1,1123,3.50840E+000,-2.07500E-009,42.79256E+000
1,1,1124,3.51160E+000,-445.00000E-012,42.83411E+000
1,1,1125,3.51470E+000,-796.00000E-012,42.85867E+000
1,1,1126,3.51780E+000,-797.00000E-012,42.90211E+000
1,1,1127,3.52100E+000,-914.00000E-012,42.94362E+000
1,1,1128,3.52410E+000,-741.00000E-012,42.99059E+000
1,1,1129,3.52720E+000,-452.00000E-012,43.03438E+000
1,1,1130,3.53030E+000,201.00000E-012,43.05825E+000
1,1,1131,3.53350E+000,-74.00000E-012,43.10213E+000
1,1,1132,3.53660E+000,120.00000E-012,43.14407E+000
1,1,1133,3.53969E+000,69.00000E-012,43.16865E+000
1,1,1134,3.54280E+000,-992.00000E-012,43.21096E+000
1,1,1135,3.54600E+000,-2.11900E-009,43.25256E+000
1,1,1136,3.54910E+000,-500.00000E-012,43.29418E+000
1,1,1137,3.55220E+000,-222.00000E-012,43.31872E+000
1,1,1138,3.55530E+000,-1.05400E-009,43.36204E+000
1,1,1139,3.55850E+000,-276.00000E-012,43.40359E+000
1,1,1140,3.56160E+000,82.00000E-012,43.42745E+000
1,1,1141,3.56470E+000,77.00000E-012,43.49380E+000
1,1,1142,3.56790E+000,49.00000E-012,43.51872E+000
1,1,1143,3.57100E+000,179.00000E-012,43.56300E+000
1,1,1144,3.57410E+000,15.00000E-012,43.58688E+000
1,1,1145,3.57720E+000,-637.00000E-012,43.63060E+000
1,1,1146,3.58040E+000,-1.87000E-009,43.67209E+000
1,1,1147,3.58350E+000,-376.00000E-012,43.71403E+000
1,1,1148,3.58660E+000,181.00000E-012,43.73832E+000
1,1,1149,3.58970E+000,616.00000E-012,43.78249E+000
1,1,1150,3.59290E+000,67.00000E-012,43.82400E+000
1,1,1151,3.59600E+000,70.00000E-012,43.84786E+000
1,1,1152,3.59910E+000,-1.68300E-009,43.89161E+000
1,1,1153,3.60230E+000,-435.00000E-012,43.93427E+000
1,1,1154,3.60540E+000,-7.00000E-012,43.95815E+000
1,1,1155,3.60850E+000,-132.00000E-012,44.00229E+000
1,1,1156,3.61160E+000,560.00000E-012,44.06211E+000
1,1,1157,3.61480E+000,-1.47700E-009,44.11141E+000
1,1,1158,3.61790E+000,-1.78800E-009,44.15351E+000
1,1,1159,3.62100E+000,697.00000E-012,44.20247E+000
1,1,1160,3.62410E+000,-725.00000E-012,44.25077E+000
1,1,1161,3.62730E+000,-2.18200E-009,44.29284E+000
1,1,1162,3.63040E+000,-665.00000E-012,44.34251E+000
1,1,1163,3.63350E+000,184.00000E-012,44.36755E+000
1,1,1164,3.63660E+000,-724.00000E-012,44.41074E+000
1,1,1165,3.63980E+000,-1.84700E-009,44.45226E+000
1,1,1166,3.64290E+000,-208.00000E-012,44.49406E+000
1,1,1167,3.64600E+000,360.00000E-012,44.51829E+000
1,1,1168,3.64920E+000,-531.00000E-012,44.58387E+000
1,1,1169,3.65230E+000,173.00000E-012,44.60778E+000
1,1,1170,3.65540E+000,-682.00000E-012,44.65079E+000
1,1,1171,3.65850E+000,-1.97500E-009,44.69258E+000
1,1,1172,3.66170E+000,-130.00000E-012,44.74255E+000
1,1,1173,3.66480E+000,-144.00000E-012,44.78411E+000
1,1,1174,3.66790E+000,171.00000E-012,44.80890E+000
1,1,1175,3.67100E+000,-522.00000E-012,44.85079E+000
1,1,1176,3.67419E+000,-1.88600E-009,44.89231E+000
1,1,1177,3.67730E+000,-234.00000E-012,44.93406E+000
1,1,1178,3.68040E+000,494.00000E-012,44.95861E+000
1,1,1179,3.68360E+000,1.20000E-009,45.00245E+000
1,1,1180,3.68670E+000,-567.00000E-012,45.04402E+000
1,1,1181,3.68980E+000,61.00000E-012,45.06868E+000
1,1,1182,3.69290E+000,91.00000E-012,45.13182E+000
1,1,1183,3.69610E+000,-1.62800E-009,45.17348E+000
1,1,1184,3.69920E+000,909.00000E-012,45.19839E+000
1,1,1185,3.70230E+000,-267.00000E-012,45.24229E+000
1,1,1186,3.70540E+000,364.00000E-012,45.28381E+000
1,1,1187,3.70860E+000,87.00000E-012,45.30768E+000
1,1,1188,3.71170E+000,-1.55500E-009,45.35172E+000
1,1,1189,3.71480E+000,-508.00000E-012,45.39455E+000
1,1,1190,3.71790E+000,119.00000E-012,45.41840E+000
1,1,1191,3.72110E+000,-559.00000E-012,45.46243E+000
1,1,1192,3.72420E+000,-181.00000E-012,45.50405E+000
1,1,1193,3.72730E+000,77.00000E-012,45.52869E+000
1,1,1194,3.73050E+000,-797.00000E-012,45.57092E+000
1,1,1195,3.73360E+000,-2.02700E-009,45.61245E+000
1,1,1196,3.73670E+000,-485.00000E-012,45.65413E+000
1,1,1197,3.73980E+000,-581.00000E-012,45.71103E+000
1,1,1198,3.74300E+000,-1.97800E-009,45.75283E+000
1,1,1199,3.74610E+000,-332.00000E-012,45.79438E+000
1,1,1200,3.74920E+000,-99.00000E-012,45.81900E+000
1,1,1201,3.75230E+000,-353.00000E-012,45.86229E+000
